method_id,method_name,description,category,file_path,line_number,type
MTH-4167F4F1,DrawerTitle,No description,CODE_JAVASCRIPT,drawer.tsx,121,FUNCTION
MTH-CC1611DE,DrawerDescription,No description,CODE_JAVASCRIPT,drawer.tsx,134,FUNCTION
MTH-5247DBE5,DropdownMenuShortcut,No description,CODE_JAVASCRIPT,dropdown-menu.tsx,184,FUNCTION
MTH-9374C21F,handleKeyDown,No description,CODE_JAVASCRIPT,dropdown-menu.tsx,200,FUNCTION
MTH-6F2BABC3,EditableTextWithPen,No description,CODE_JAVASCRIPT,editable-text-with-pen.tsx,17,FUNCTION
MTH-22A75CBB,EditableText,No description,CODE_JAVASCRIPT,editable-text.tsx,18,FUNCTION
MTH-096E7A9C,nodeValue,No description,CODE_JAVASCRIPT,editable-text.tsx,38,FUNCTION
MTH-722E12F2,setSelectionToValue,No description,CODE_JAVASCRIPT,editable-text.tsx,48,FUNCTION
MTH-2BF6D872,useFormField,No description,CODE_JAVASCRIPT,form.tsx,44,FUNCTION
MTH-0C20C435,FullLogo,No description,CODE_JAVASCRIPT,full-logo.tsx,5,FUNCTION
MTH-0456A74D,HomeButtonWrapper,No description,CODE_JAVASCRIPT,home-button.tsx,14,FUNCTION
MTH-C48FFDBF,handleClick,No description,CODE_JAVASCRIPT,home-button.tsx,17,FUNCTION
MTH-B2787710,HomeButton,No description,CODE_JAVASCRIPT,home-button.tsx,36,FUNCTION
MTH-825917FB,ImageWithFallback,No description,CODE_JAVASCRIPT,image-with-fallback.tsx,11,FUNCTION
MTH-25B743DE,handleLoad,No description,CODE_JAVASCRIPT,image-with-fallback.tsx,20,FUNCTION
MTH-E94FD912,handleError,No description,CODE_JAVASCRIPT,image-with-fallback.tsx,24,FUNCTION
MTH-28C742BE,handleFileChange,No description,CODE_JAVASCRIPT,input.tsx,20,FUNCTION
MTH-2DE34FB9,handleDivClick,No description,CODE_JAVASCRIPT,input.tsx,27,FUNCTION
MTH-F883D902,LoadingScreen,No description,CODE_JAVASCRIPT,loading-screen.tsx,9,FUNCTION
MTH-ECB04C4A,LockedAlert,No description,CODE_JAVASCRIPT,locked-alert.tsx,11,FUNCTION
MTH-1D7F4B42,handleChange,No description,CODE_JAVASCRIPT,number-input.tsx,26,FUNCTION
MTH-464DF605,increment,No description,CODE_JAVASCRIPT,number-input.tsx,31,FUNCTION
MTH-B30AD989,decrement,No description,CODE_JAVASCRIPT,number-input.tsx,36,FUNCTION
MTH-EB201694,Progress,No description,CODE_JAVASCRIPT,progress.tsx,6,FUNCTION
MTH-10AC8973,RadioGroup,No description,CODE_JAVASCRIPT,radio-group.tsx,9,FUNCTION
MTH-D03DB891,RadioGroupItem,No description,CODE_JAVASCRIPT,radio-group.tsx,22,FUNCTION
MTH-E3101CB2,ReadMoreDescription,No description,CODE_JAVASCRIPT,read-more-description.tsx,8,FUNCTION
MTH-9A0C714C,handleKeyboard,No description,CODE_JAVASCRIPT,read-more-description.tsx,17,FUNCTION
MTH-6568E74F,ResizablePanelGroup,No description,CODE_JAVASCRIPT,resizable-panel.tsx,9,FUNCTION
MTH-B58A092B,ResizableHandle,No description,CODE_JAVASCRIPT,resizable-panel.tsx,24,FUNCTION
MTH-AF85C020,checkScroll,No description,CODE_JAVASCRIPT,scroll-area.tsx,38,FUNCTION
MTH-6D3F7533,SheetHeader,No description,CODE_JAVASCRIPT,sheet.tsx,86,FUNCTION
MTH-0272AEC8,SheetFooter,No description,CODE_JAVASCRIPT,sheet.tsx,100,FUNCTION
MTH-F717DEB8,toTitleCase,No description,CODE_JAVASCRIPT,shortcut.tsx,3,FUNCTION
MTH-F3720500,Shortcut,No description,CODE_JAVASCRIPT,shortcut.tsx,18,FUNCTION
MTH-7592AB56,useSidebar,No description,CODE_JAVASCRIPT,sidebar-shadcn.tsx,45,FUNCTION
MTH-29031BA4,handleKeyDown,No description,CODE_JAVASCRIPT,sidebar-shadcn.tsx,105,FUNCTION
MTH-BEE438F3,button,No description,CODE_JAVASCRIPT,sidebar-shadcn.tsx,578,FUNCTION
MTH-5E0CCB6B,SidebarSkeleton,No description,CODE_JAVASCRIPT,sidebar-shadcn.tsx,757,FUNCTION
MTH-01641D63,Skeleton,No description,CODE_JAVASCRIPT,skeleton.tsx,3,FUNCTION
MTH-4B8315E9,SkeletonList,No description,CODE_JAVASCRIPT,skeleton.tsx,15,FUNCTION
MTH-828A304F,SonnerToaster,No description,CODE_JAVASCRIPT,sonner.tsx,8,FUNCTION
MTH-2C256D55,useSortableItem,No description,CODE_JAVASCRIPT,sortable.tsx,229,FUNCTION
MTH-3B10BB31,handleCheckedChange,No description,CODE_JAVASCRIPT,switch.tsx,39,FUNCTION
MTH-7DC150C4,addPendingDataPoint,No description,CODE_JAVASCRIPT,tag-input.tsx,39,FUNCTION
MTH-532385D8,TextWithIcon,No description,CODE_JAVASCRIPT,text-with-icon.tsx,1,FUNCTION
MTH-BA5F087D,handleKeyDown,No description,CODE_JAVASCRIPT,time-period-select.tsx,35,FUNCTION
MTH-EC2AC7FE,handleValueChange,No description,CODE_JAVASCRIPT,time-period-select.tsx,39,FUNCTION
MTH-D744BCD3,isValidHour,No description,CODE_JAVASCRIPT,time-picker-utils.ts,4,FUNCTION
MTH-2571CC12,isValid12Hour,No description,CODE_JAVASCRIPT,time-picker-utils.ts,11,FUNCTION
MTH-FD042B69,isValidMinuteOrSecond,No description,CODE_JAVASCRIPT,time-picker-utils.ts,18,FUNCTION
MTH-B673AB69,getValidNumber,No description,CODE_JAVASCRIPT,time-picker-utils.ts,24,FUNCTION
MTH-24CE7863,getValidHour,No description,CODE_JAVASCRIPT,time-picker-utils.ts,44,FUNCTION
MTH-B1029458,getValid12Hour,No description,CODE_JAVASCRIPT,time-picker-utils.ts,49,FUNCTION
MTH-5AC8E39E,getValidMinuteOrSecond,No description,CODE_JAVASCRIPT,time-picker-utils.ts,54,FUNCTION
MTH-4617F1B4,getValidArrowNumber,No description,CODE_JAVASCRIPT,time-picker-utils.ts,65,FUNCTION
MTH-73678844,getValidArrowHour,No description,CODE_JAVASCRIPT,time-picker-utils.ts,77,FUNCTION
MTH-FA786886,getValidArrow12Hour,No description,CODE_JAVASCRIPT,time-picker-utils.ts,81,FUNCTION
MTH-B18B4831,getValidArrowMinuteOrSecond,No description,CODE_JAVASCRIPT,time-picker-utils.ts,85,FUNCTION
MTH-221970C5,setMinutes,No description,CODE_JAVASCRIPT,time-picker-utils.ts,89,FUNCTION
MTH-468249B9,setSeconds,No description,CODE_JAVASCRIPT,time-picker-utils.ts,95,FUNCTION
MTH-9C57F6E3,setHours,No description,CODE_JAVASCRIPT,time-picker-utils.ts,101,FUNCTION
MTH-3B92312B,set12Hours,No description,CODE_JAVASCRIPT,time-picker-utils.ts,107,FUNCTION
MTH-4BF0069A,setDateByType,No description,CODE_JAVASCRIPT,time-picker-utils.ts,117,FUNCTION
MTH-A8232C89,getDateByType,No description,CODE_JAVASCRIPT,time-picker-utils.ts,139,FUNCTION
MTH-FA98156D,getArrowByType,No description,CODE_JAVASCRIPT,time-picker-utils.ts,156,FUNCTION
MTH-8A85198E,convert12HourTo24Hour,No description,CODE_JAVASCRIPT,time-picker-utils.ts,180,FUNCTION
MTH-9AF75B06,display12HourValue,No description,CODE_JAVASCRIPT,time-picker-utils.ts,199,FUNCTION
MTH-2DBBDA0D,TimePicker,No description,CODE_JAVASCRIPT,time-picker.tsx,29,FUNCTION
MTH-79DACFB1,calculateNewValue,No description,CODE_JAVASCRIPT,time-unit-input.tsx,78,FUNCTION
MTH-BDE6A247,handleKeyDown,No description,CODE_JAVASCRIPT,time-unit-input.tsx,91,FUNCTION
MTH-E900CB52,Toaster,No description,CODE_JAVASCRIPT,toaster.tsx,13,FUNCTION
MTH-CC36818E,TooltipProvider,No description,CODE_JAVASCRIPT,tooltip.tsx,8,FUNCTION
MTH-1132783A,Tooltip,No description,CODE_JAVASCRIPT,tooltip.tsx,21,FUNCTION
MTH-F3B828DA,TooltipTrigger,No description,CODE_JAVASCRIPT,tooltip.tsx,31,FUNCTION
MTH-58F91FBB,TooltipContent,No description,CODE_JAVASCRIPT,tooltip.tsx,37,FUNCTION
MTH-7B09E70F,RESOURCE_LOCKED_MESSAGE,No description,CODE_JAVASCRIPT,use-toast.tsx,22,FUNCTION
MTH-3E23EF70,genId,No description,CODE_JAVASCRIPT,use-toast.tsx,57,FUNCTION
MTH-02C9995B,addToRemoveQueue,No description,CODE_JAVASCRIPT,use-toast.tsx,88,FUNCTION
MTH-80202DF6,reducer,No description,CODE_JAVASCRIPT,use-toast.tsx,104,FUNCTION
MTH-CE4C1DD3,dispatch,No description,CODE_JAVASCRIPT,use-toast.tsx,163,FUNCTION
MTH-2CF71716,toast,No description,CODE_JAVASCRIPT,use-toast.tsx,172,FUNCTION
MTH-0A50A8F2,update,No description,CODE_JAVASCRIPT,use-toast.tsx,175,FUNCTION
MTH-867816AA,dismiss,No description,CODE_JAVASCRIPT,use-toast.tsx,180,FUNCTION
MTH-08D70AF8,useToast,No description,CODE_JAVASCRIPT,use-toast.tsx,201,FUNCTION
MTH-62014B7C,UserAvatar,No description,CODE_JAVASCRIPT,user-avatar.tsx,12,FUNCTION
MTH-D7A51488,avatarElement,No description,CODE_JAVASCRIPT,user-avatar.tsx,20,FUNCTION
